fl,fi,L,p_any,expected_n_civ
0.001193776641714437,0.0005878016072274912,100000000.0,0.00011255471269489004,0.0001125610474479066
0.0017012542798525892,0.0005878016072274912,100000000.0,0.00016039818413371432,0.00016041104929011412
0.002424462017082331,0.0005878016072274912,100000000.0,0.00022857608721038591,0.00022860221468944767
0.003455107294592222,0.0005878016072274912,100000000.0,0.0003257285655523523,0.00032578162659111117
0.004923882631706742,0.0005878016072274912,100000000.0,0.00046416450836628265,0.00046427226599064656
0.00701703828670383,0.0005878016072274912,100000000.0,0.0006614168135483656,0.000661635646010894
0.01,0.0005878016072274912,100000000.0,0.00094245433685336,0.0009428987258977739
0.014251026703029992,0.0005878016072274912,100000000.0,0.0013428250951151854,0.0013437274921022137
0.02030917620904739,0.0005878016072274912,100000000.0,0.0019131172920423545,0.0019149496371544162
0.028942661247167517,0.0005878016072274912,100000000.0,0.0027252795086863957,0.0027289998414045135
0.041246263829013564,0.0005878016072274912,100000000.0,0.0038815521915882556,0.003889104961242033
0.05878016072274912,0.0005878016072274912,100000000.0,0.005527043256593922,0.005542373865354653
0.08376776400682924,0.0005878016072274912,100000000.0,0.007867341007200768,0.007898451795334471
0.11937766417144383,0.0005878016072274912,100000000.0,0.011192991860674795,0.011256104744790675
0.17012542798525893,0.0005878016072274912,100000000.0,0.01591313167588626,0.016041104929011417
0.24244620170823308,0.0005878016072274912,100000000.0,0.022600906524154585,0.02286022146894477
0.34551072945922184,0.0005878016072274912,100000000.0,0.032053210740724314,0.03257816265911107
0.49238826317067413,0.0005878016072274912,100000000.0,0.045365970634195674,0.04642722659906465
0.7017038286703837,0.0005878016072274912,100000000.0,0.0640222423352591,0.06616356460108948
1.0,0.0005878016072274912,100000000.0,0.08998106806271766,0.0942898725897774
1e-06,0.0008376776400682924,100000000.0,1.3437274015704048e-07,1.3437274921022135e-07
1.4251026703029992e-06,0.0008376776400682924,100000000.0,1.9149494534520528e-07,1.9149496371544165e-07
2.030917620904735e-06,0.0008376776400682924,100000000.0,2.7289994686263697e-07,2.728999841404513e-07
2.894266124716752e-06,0.0008376776400682924,100000000.0,3.889104205345717e-07,3.889104961242034e-07
4.124626382901348e-06,0.0008376776400682924,100000000.0,5.54237232996968e-07,5.542373865354651e-07
5.878016072274912e-06,0.0008376776400682924,100000000.0,7.898448676213476e-07,7.898451795334471e-07
8.376776400682924e-06,0.0008376776400682924,100000000.0,1.1256098410017401e-06,1.1256104744790672e-06
1.1937766417144358e-05,0.0008376776400682924,100000000.0,1.6041092063545648e-06,1.6041104929011416e-06
1.7012542798525893e-05,0.0008376776400682924,100000000.0,2.286019534003536e-06,2.2860221468944773e-06
2.424462017082331e-05,0.0008376776400682924,100000000.0,3.257810959222951e-06,3.2578162659111144e-06
3.455107294592218e-05,0.0008376776400682924,100000000.0,4.642711882496542e-06,4.642722659906465e-06
4.9238826317067415e-05,0.0008376776400682924,100000000.0,6.616334572107085e-06,6.616356460108948e-06
7.017038286703837e-05,0.0008376776400682924,100000000.0,9.428942806199991e-06,9.42898725897776e-06
0.0001,0.0008376776400682924,100000000.0,1.3437184641307276e-05,1.3437274921022137e-05
0.00014251026703029993,0.0008376776400682924,100000000.0,1.9149313021271652e-05,1.9149496371544168e-05
0.00020309176209047368,0.0008376776400682924,100000000.0,2.7289626045701176e-05,2.728999841404516e-05
0.0002894266124716752,0.0008376776400682924,100000000.0,3.889029336578975e-05,3.889104961242033e-05
0.0004124626382901352,0.0008376776400682924,100000000.0,5.5422202787425157e-05,5.542373865354658e-05
0.0005878016072274912,0.0008376776400682924,100000000.0,7.898139876039156e-05,7.89845179533447e-05
0.0008376776400682924,0.0008376776400682924,100000000.0,0.00011255471269489004,0.00011256104744790675
0.001193776641714437,0.0008376776400682924,100000000.0,0.00016039818413371432,0.00016041104929011431
0.0017012542798525892,0.0008376776400682924,100000000.0,0.00022857608721038591,0.00022860221468944767
0.002424462017082331,0.0008376776400682924,100000000.0,0.0003257285655523523,0.00032578162659111144
0.003455107294592222,0.0008376776400682924,100000000.0,0.00046416450836628265,0.00046427226599064715
0.004923882631706742,0.0008376776400682924,100000000.0,0.0006614168135483656,0.0006616356460108947
0.00701703828670383,0.0008376776400682924,100000000.0,0.00094245433685336,0.0009428987258977749
0.01,0.0008376776400682924,100000000.0,0.0013428250951151854,0.0013437274921022137
0.014251026703029992,0.0008376776400682924,100000000.0,0.0019131172920423545,0.001914949637154417
0.02030917620904739,0.0008376776400682924,100000000.0,0.0027252795086863957,0.0027289998414045187
0.028942661247167517,0.0008376776400682924,100000000.0,0.0038815521915882556,0.003889104961242033
0.041246263829013564,0.0008376776400682924,100000000.0,0.005527043256593922,0.0055423738653546635
0.05878016072274912,0.0008376776400682924,100000000.0,0.007867341007200768,0.007898451795334471
0.08376776400682924,0.0008376776400682924,100000000.0,0.011192991860674795,0.011256104744790673
0.11937766417144383,0.0008376776400682924,100000000.0,0.01591313167588637,0.01604110492901145
0.17012542798525893,0.0008376776400682924,100000000.0,0.022600906524154585,0.02286022146894477
0.24244620170823308,0.0008376776400682924,100000000.0,0.032053210740724314,0.03257816265911114
0.34551072945922184,0.0008376776400682924,100000000.0,0.045365970634195674,0.046427226599064654
0.49238826317067413,0.0008376776400682924,100000000.0,0.0640222423352591,0.06616356460108946
0.7017038286703837,0.0008376776400682924,100000000.0,0.08998106806271788,0.09428987258977761
1.0,0.0008376776400682924,100000000.0,0.12573588232183253,0.13437274921022135
1e-06,0.001193776641714437,100000000.0,1.9149494534520528e-07,1.9149496371544146e-07
1.4251026703029992e-06,0.001193776641714437,100000000.0,2.7289994686263697e-07,2.7289998414045157e-07
2.030917620904735e-06,0.001193776641714437,100000000.0,3.889104205345717e-07,3.8891049612420283e-07
2.894266124716752e-06,0.001193776641714437,100000000.0,5.54237232996968e-07,5.542373865354659e-07
4.124626382901348e-06,0.001193776641714437,100000000.0,7.898448676213476e-07,7.898451795334461e-07
5.878016072274912e-06,0.001193776641714437,100000000.0,1.1256098410017401e-06,1.1256104744790663e-06
8.376776400682924e-06,0.001193776641714437,100000000.0,1.6041092063545648e-06,1.6041104929011429e-06
1.1937766417144358e-05,0.001193776641714437,100000000.0,2.286019534003536e-06,2.2860221468944747e-06
1.7012542798525893e-05,0.001193776641714437,100000000.0,3.257810959222951e-06,3.2578162659111114e-06
2.424462017082331e-05,0.001193776641714437,100000000.0,4.642711882496542e-06,4.642722659906471e-06
3.455107294592218e-05,0.001193776641714437,100000000.0,6.616334572107085e-06,6.6163564601089385e-06
4.9238826317067415e-05,0.001193776641714437,100000000.0,9.428942806199991e-06,9.42898725897775e-06
7.017038286703837e-05,0.001193776641714437,100000000.0,1.3437184641307276e-05,1.3437274921022149e-05
0.0001,0.001193776641714437,100000000.0,1.9149313021271652e-05,1.9149496371544147e-05
0.00014251026703029993,0.001193776641714437,100000000.0,2.7289626045701176e-05,2.7289998414045167e-05
0.00020309176209047368,0.001193776641714437,100000000.0,3.889029336578975e-05,3.889104961242033e-05
0.0002894266124716752,0.001193776641714437,100000000.0,5.5422202787425157e-05,5.542373865354658e-05
0.0004124626382901352,0.001193776641714437,100000000.0,7.898139876039156e-05,7.898451795334471e-05
0.0005878016072274912,0.001193776641714437,100000000.0,0.00011255471269489004,0.0001125610474479066
0.0008376776400682924,0.001193776641714437,100000000.0,0.00016039818413371432,0.00016041104929011431
0.001193776641714437,0.001193776641714437,100000000.0,0.00022857608721038591,0.00022860221468944767
0.0017012542798525892,0.001193776641714437,100000000.0,0.0003257285655523523,0.00032578162659111106
0.002424462017082331,0.001193776641714437,100000000.0,0.00046416450836628265,0.000464272265990647
0.003455107294592222,0.001193776641714437,100000000.0,0.0006614168135483656,0.0006616356460108947
0.004923882631706742,0.001193776641714437,100000000.0,0.00094245433685336,0.0009428987258977751
0.00701703828670383,0.001193776641714437,100000000.0,0.0013428250951151854,0.0013437274921022137
0.01,0.001193776641714437,100000000.0,0.0019131172920423545,0.0019149496371544147
0.014251026703029992,0.001193776641714437,100000000.0,0.0027252795086863957,0.0027289998414045157
0.02030917620904739,0.001193776641714437,100000000.0,0.0038815521915882556,0.0038891049612420365
0.028942661247167517,0.001193776641714437,100000000.0,0.005527043256593922,0.005542373865354658
0.041246263829013564,0.001193776641714437,100000000.0,0.007867341007200879,0.00789845179533448
0.05878016072274912,0.001193776641714437,100000000.0,0.011192991860674795,0.011256104744790663
0.08376776400682924,0.001193776641714437,100000000.0,0.01591313167588637,0.01604110492901143
0.11937766417144383,0.001193776641714437,100000000.0,0.022600906524154585,0.022860221468944793
0.17012542798525893,0.001193776641714437,100000000.0,0.032053210740724314,0.03257816265911111
0.24244620170823308,0.001193776641714437,100000000.0,0.045365970634195785,0.0464272265990647
0.34551072945922184,0.001193776641714437,100000000.0,0.064022242335259,0.0661635646010894
0.49238826317067413,0.001193776641714437,100000000.0,0.08998106806271777,0.09428987258977749
0.7017038286703837,0.001193776641714437,100000000.0,0.12573588232183264,0.1343727492102215
1.0,0.001193776641714437,100000000.0,0.17427622576216273,0.19149496371544147
1e-06,0.0017012542798525892,100000000.0,2.7289994686263697e-07,2.728999841404513e-07
1.4251026703029992e-06,0.0017012542798525892,100000000.0,3.889104205345717e-07,3.889104961242033e-07
2.030917620904735e-06,0.0017012542798525892,100000000.0,5.54237232996968e-07,5.542373865354651e-07
2.894266124716752e-06,0.0017012542798525892,100000000.0,7.898448676213476e-07,7.898451795334473e-07
4.124626382901348e-06,0.0017012542798525892,100000000.0,1.1256098410017401e-06,1.1256104744790648e-06
5.878016072274912e-06,0.0017012542798525892,100000000.0,1.6041092063545648e-06,1.6041104929011416e-06
8.376776400682924e-06,0.0017012542798525892,100000000.0,2.286019534003536e-06,2.286022146894477e-06
1.1937766417144358e-05,0.0017012542798525892,100000000.0,3.257810959222951e-06,3.257816265911108e-06
1.7012542798525893e-05,0.0017012542798525892,100000000.0,4.642711882496542e-06,4.6427226599064665e-06
2.424462017082331e-05,0.0017012542798525892,100000000.0,6.616334572107085e-06,6.616356460108948e-06
3.455107294592218e-05,0.0017012542798525892,100000000.0,9.428942806199991e-06,9.428987258977739e-06
4.9238826317067415e-05,0.0017012542798525892,100000000.0,1.3437184641307276e-05,1.3437274921022137e-05
7.017038286703837e-05,0.0017012542798525892,100000000.0,1.9149313021271652e-05,1.9149496371544168e-05
0.0001,0.0017012542798525892,100000000.0,2.7289626045701176e-05,2.728999841404513e-05
0.00014251026703029993,0.0017012542798525892,100000000.0,3.889029336578975e-05,3.889104961242034e-05
0.00020309176209047368,0.0017012542798525892,100000000.0,5.5422202787425157e-05,5.542373865354658e-05
0.0002894266124716752,0.0017012542798525892,100000000.0,7.898139876039156e-05,7.89845179533447e-05
0.0004124626382901352,0.0017012542798525892,100000000.0,0.00011255471269489004,0.0001125610474479066
0.0005878016072274912,0.0017012542798525892,100000000.0,0.00016039818413371432,0.00016041104929011412
0.0008376776400682924,0.0017012542798525892,100000000.0,0.00022857608721038591,0.00022860221468944773
0.001193776641714437,0.0017012542798525892,100000000.0,0.0003257285655523523,0.00032578162659111106
0.0017012542798525892,0.0017012542798525892,100000000.0,0.00046416450836628265,0.00046427226599064656
0.002424462017082331,0.0017012542798525892,100000000.0,0.0006614168135483656,0.0006616356460108947
0.003455107294592222,0.0017012542798525892,100000000.0,0.00094245433685336,0.0009428987258977751
0.004923882631706742,0.0017012542798525892,100000000.0,0.0013428250951151854,0.0013437274921022137
0.00701703828670383,0.0017012542798525892,100000000.0,0.0019131172920423545,0.0019149496371544154
0.01,0.0017012542798525892,100000000.0,0.0027252795086863957,0.0027289998414045135
0.014251026703029992,0.0017012542798525892,100000000.0,0.0038815521915882556,0.003889104961242033
0.02030917620904739,0.0017012542798525892,100000000.0,0.005527043256593922,0.005542373865354663
0.028942661247167517,0.0017012542798525892,100000000.0,0.007867341007200768,0.007898451795334471
0.041246263829013564,0.0017012542798525892,100000000.0,0.011192991860674795,0.011256104744790673
0.05878016072274912,0.0017012542798525892,100000000.0,0.01591313167588626,0.016041104929011417
0.08376776400682924,0.0017012542798525892,100000000.0,0.022600906524154585,0.02286022146894477
0.11937766417144383,0.0017012542798525892,100000000.0,0.032053210740724314,0.03257816265911115
0.17012542798525893,0.0017012542798525892,100000000.0,0.045365970634195674,0.046427226599064654
0.24244620170823308,0.0017012542798525892,100000000.0,0.0640222423352591,0.06616356460108948
0.34551072945922184,0.0017012542798525892,100000000.0,0.08998106806271766,0.0942898725897774
0.49238826317067413,0.0017012542798525892,100000000.0,0.12573588232183242,0.13437274921022133
0.7017038286703837,0.0017012542798525892,100000000.0,0.17427622576216284,0.1914949637154417
1.0,0.0017012542798525892,100000000.0,0.2388311048843993,0.27289998414045136
1e-06,0.002424462017082331,100000000.0,3.889104205345717e-07,3.889104961242033e-07
1.4251026703029992e-06,0.002424462017082331,100000000.0,5.54237232996968e-07,5.542373865354663e-07
2.030917620904735e-06,0.002424462017082331,100000000.0,7.898448676213476e-07,7.898451795334471e-07
2.894266124716752e-06,0.002424462017082331,100000000.0,1.1256098410017401e-06,1.1256104744790676e-06
4.124626382901348e-06,0.002424462017082331,100000000.0,1.6041092063545648e-06,1.6041104929011416e-06
5.878016072274912e-06,0.002424462017082331,100000000.0,2.286019534003536e-06,2.2860221468944773e-06
8.376776400682924e-06,0.002424462017082331,100000000.0,3.257810959222951e-06,3.257816265911114e-06
1.1937766417144358e-05,0.002424462017082331,100000000.0,4.642711882496542e-06,4.642722659906466e-06
1.7012542798525893e-05,0.002424462017082331,100000000.0,6.616334572107085e-06,6.616356460108949e-06
2.424462017082331e-05,0.002424462017082331,100000000.0,9.428942806199991e-06,9.42898725897776e-06
3.455107294592218e-05,0.002424462017082331,100000000.0,1.3437184641307276e-05,1.3437274921022137e-05
4.9238826317067415e-05,0.002424462017082331,100000000.0,1.9149313021271652e-05,1.9149496371544168e-05
7.017038286703837e-05,0.002424462017082331,100000000.0,2.7289626045701176e-05,2.728999841404519e-05
0.0001,0.002424462017082331,100000000.0,3.889029336578975e-05,3.889104961242033e-05
0.00014251026703029993,0.002424462017082331,100000000.0,5.5422202787425157e-05,5.5423738653546654e-05
0.00020309176209047368,0.002424462017082331,100000000.0,7.898139876039156e-05,7.89845179533448e-05
0.0002894266124716752,0.002424462017082331,100000000.0,0.00011255471269489004,0.00011256104744790671
0.0004124626382901352,0.002424462017082331,100000000.0,0.00016039818413371432,0.00016041104929011431
0.0005878016072274912,0.002424462017082331,100000000.0,0.00022857608721038591,0.00022860221468944767
0.0008376776400682924,0.002424462017082331,100000000.0,0.0003257285655523523,0.00032578162659111144
0.001193776641714437,0.002424462017082331,100000000.0,0.00046416450836628265,0.000464272265990647
0.0017012542798525892,0.002424462017082331,100000000.0,0.0006614168135483656,0.0006616356460108947
0.002424462017082331,0.002424462017082331,100000000.0,0.00094245433685336,0.000942898725897776
0.003455107294592222,0.002424462017082331,100000000.0,0.0013428250951151854,0.0013437274921022152
0.004923882631706742,0.002424462017082331,100000000.0,0.0019131172920423545,0.001914949637154417
0.00701703828670383,0.002424462017082331,100000000.0,0.0027252795086863957,0.0027289998414045157
0.01,0.002424462017082331,100000000.0,0.0038815521915882556,0.003889104961242033
0.014251026703029992,0.002424462017082331,100000000.0,0.005527043256593922,0.0055423738653546635
0.02030917620904739,0.002424462017082331,100000000.0,0.007867341007200879,0.007898451795334487
0.028942661247167517,0.002424462017082331,100000000.0,0.011192991860674795,0.011256104744790675
0.041246263829013564,0.002424462017082331,100000000.0,0.01591313167588637,0.016041104929011448
0.05878016072274912,0.002424462017082331,100000000.0,0.022600906524154585,0.022860221468944775
0.08376776400682924,0.002424462017082331,100000000.0,0.032053210740724314,0.03257816265911115
0.11937766417144383,0.002424462017082331,100000000.0,0.045365970634195785,0.04642722659906475
0.17012542798525893,0.002424462017082331,100000000.0,0.0640222423352591,0.06616356460108948
0.24244620170823308,0.002424462017082331,100000000.0,0.08998106806271788,0.0942898725897776
0.34551072945922184,0.002424462017082331,100000000.0,0.12573588232183253,0.13437274921022135
0.49238826317067413,0.002424462017082331,100000000.0,0.17427622576216284,0.19149496371544164
0.7017038286703837,0.002424462017082331,100000000.0,0.23883110488439974,0.2728999841404519
1.0,0.002424462017082331,100000000.0,0.32220509938197917,0.38891049612420336
1e-06,0.003455107294592222,100000000.0,5.54237232996968e-07,5.542373865354659e-07
1.4251026703029992e-06,0.003455107294592222,100000000.0,7.898448676213476e-07,7.898451795334479e-07
2.030917620904735e-06,0.003455107294592222,100000000.0,1.1256098410017401e-06,1.1256104744790663e-06
2.894266124716752e-06,0.003455107294592222,100000000.0,1.6041092063545648e-06,1.6041104929011435e-06
4.124626382901348e-06,0.003455107294592222,100000000.0,2.286019534003536e-06,2.2860221468944747e-06
5.878016072274912e-06,0.003455107294592222,100000000.0,3.257810959222951e-06,3.2578162659111114e-06
8.376776400682924e-06,0.003455107294592222,100000000.0,4.642711882496542e-06,4.642722659906471e-06
1.1937766417144358e-05,0.003455107294592222,100000000.0,6.616334572107085e-06,6.616356460108941e-06
1.7012542798525893e-05,0.003455107294592222,100000000.0,9.428942806199991e-06,9.42898725897775e-06
2.424462017082331e-05,0.003455107294592222,100000000.0,1.3437184641307276e-05,1.3437274921022149e-05
3.455107294592218e-05,0.003455107294592222,100000000.0,1.9149313021271652e-05,1.9149496371544147e-05
4.9238826317067415e-05,0.003455107294592222,100000000.0,2.7289626045701176e-05,2.7289998414045167e-05
7.017038286703837e-05,0.003455107294592222,100000000.0,3.889029336578975e-05,3.889104961242038e-05
0.0001,0.003455107294592222,100000000.0,5.5422202787425157e-05,5.5423738653546587e-05
0.00014251026703029993,0.003455107294592222,100000000.0,7.898139876039156e-05,7.898451795334481e-05
0.00020309176209047368,0.003455107294592222,100000000.0,0.00011255471269489004,0.00011256104744790671
0.0002894266124716752,0.003455107294592222,100000000.0,0.00016039818413371432,0.00016041104929011431
0.0004124626382901352,0.003455107294592222,100000000.0,0.00022857608721038591,0.00022860221468944773
0.0005878016072274912,0.003455107294592222,100000000.0,0.0003257285655523523,0.0003257816265911111
0.0008376776400682924,0.003455107294592222,100000000.0,0.00046416450836628265,0.000464272265990647
0.001193776641714437,0.003455107294592222,100000000.0,0.0006614168135483656,0.0006616356460108947
0.0017012542798525892,0.003455107294592222,100000000.0,0.00094245433685336,0.0009428987258977749
0.002424462017082331,0.003455107294592222,100000000.0,0.0013428250951151854,0.0013437274921022152
0.003455107294592222,0.003455107294592222,100000000.0,0.0019131172920423545,0.001914949637154417
0.004923882631706742,0.003455107294592222,100000000.0,0.0027252795086863957,0.0027289998414045166
0.00701703828670383,0.003455107294592222,100000000.0,0.0038815521915882556,0.003889104961242034
0.01,0.003455107294592222,100000000.0,0.005527043256593922,0.005542373865354658
0.014251026703029992,0.003455107294592222,100000000.0,0.007867341007200879,0.00789845179533448
0.02030917620904739,0.003455107294592222,100000000.0,0.011192991860674795,0.011256104744790685
0.028942661247167517,0.003455107294592222,100000000.0,0.01591313167588637,0.01604110492901143
0.041246263829013564,0.003455107294592222,100000000.0,0.022600906524154585,0.022860221468944793
0.05878016072274912,0.003455107294592222,100000000.0,0.032053210740724314,0.032578162659111114
0.08376776400682924,0.003455107294592222,100000000.0,0.045365970634195785,0.0464272265990647
0.11937766417144383,0.003455107294592222,100000000.0,0.06402224233525922,0.06616356460108953
0.17012542798525893,0.003455107294592222,100000000.0,0.08998106806271777,0.09428987258977752
0.24244620170823308,0.003455107294592222,100000000.0,0.12573588232183264,0.1343727492102215
0.34551072945922184,0.003455107294592222,100000000.0,0.17427622576216273,0.1914949637154415
0.49238826317067413,0.003455107294592222,100000000.0,0.23883110488439951,0.2728999841404516
0.7017038286703837,0.003455107294592222,100000000.0,0.3222050993819795,0.3889104961242038
1.0,0.003455107294592222,100000000.0,0.42548983159876297,0.554237386535466
1e-06,0.004923882631706742,100000000.0,7.898448676213476e-07,7.898451795334471e-07
1.4251026703029992e-06,0.004923882631706742,100000000.0,1.1256098410017401e-06,1.1256104744790672e-06
2.030917620904735e-06,0.004923882631706742,100000000.0,1.6041092063545648e-06,1.6041104929011416e-06
2.894266124716752e-06,0.004923882631706742,100000000.0,2.286019534003536e-06,2.2860221468944773e-06
4.124626382901348e-06,0.004923882631706742,100000000.0,3.257810959222951e-06,3.2578162659111076e-06
5.878016072274912e-06,0.004923882631706742,100000000.0,4.642711882496542e-06,4.642722659906466e-06
8.376776400682924e-06,0.004923882631706742,100000000.0,6.616334572107085e-06,6.616356460108946e-06
1.1937766417144358e-05,0.004923882631706742,100000000.0,9.428942806199991e-06,9.428987258977742e-06
1.7012542798525893e-05,0.004923882631706742,100000000.0,1.3437184641307276e-05,1.3437274921022137e-05
2.424462017082331e-05,0.004923882631706742,100000000.0,1.9149313021271652e-05,1.9149496371544168e-05
3.455107294592218e-05,0.004923882631706742,100000000.0,2.7289626045701176e-05,2.728999841404513e-05
4.9238826317067415e-05,0.004923882631706742,100000000.0,3.889029336578975e-05,3.889104961242033e-05
7.017038286703837e-05,0.004923882631706742,100000000.0,5.5422202787425157e-05,5.542373865354664e-05
0.0001,0.004923882631706742,100000000.0,7.898139876039156e-05,7.898451795334471e-05
0.00014251026703029993,0.004923882631706742,100000000.0,0.00011255471269489004,0.00011256104744790675
0.00020309176209047368,0.004923882631706742,100000000.0,0.00016039818413371432,0.00016041104929011431
0.0002894266124716752,0.004923882631706742,100000000.0,0.00022857608721038591,0.00022860221468944767
0.0004124626382901352,0.004923882631706742,100000000.0,0.0003257285655523523,0.0003257816265911111
0.0005878016072274912,0.004923882631706742,100000000.0,0.00046416450836628265,0.00046427226599064656
0.0008376776400682924,0.004923882631706742,100000000.0,0.0006614168135483656,0.0006616356460108947
0.001193776641714437,0.004923882631706742,100000000.0,0.00094245433685336,0.0009428987258977749
0.0017012542798525892,0.004923882631706742,100000000.0,0.0013428250951151854,0.0013437274921022137
0.002424462017082331,0.004923882631706742,100000000.0,0.0019131172920423545,0.001914949637154417
0.003455107294592222,0.004923882631706742,100000000.0,0.0027252795086863957,0.0027289998414045166
0.004923882631706742,0.004923882631706742,100000000.0,0.0038815521915882556,0.003889104961242034
0.00701703828670383,0.004923882631706742,100000000.0,0.005527043256593922,0.005542373865354658
0.01,0.004923882631706742,100000000.0,0.007867341007200768,0.007898451795334471
0.014251026703029992,0.004923882631706742,100000000.0,0.011192991860674795,0.011256104744790673
0.02030917620904739,0.004923882631706742,100000000.0,0.01591313167588637,0.016041104929011448
0.028942661247167517,0.004923882631706742,100000000.0,0.022600906524154585,0.02286022146894477
0.041246263829013564,0.004923882631706742,100000000.0,0.032053210740724314,0.03257816265911115
0.05878016072274912,0.004923882631706742,100000000.0,0.045365970634195674,0.046427226599064654
0.08376776400682924,0.004923882631706742,100000000.0,0.0640222423352591,0.06616356460108948
0.11937766417144383,0.004923882631706742,100000000.0,0.08998106806271788,0.09428987258977761
0.17012542798525893,0.004923882631706742,100000000.0,0.12573588232183253,0.13437274921022135
0.24244620170823308,0.004923882631706742,100000000.0,0.17427622576216284,0.1914949637154417
0.34551072945922184,0.004923882631706742,100000000.0,0.2388311048843993,0.27289998414045136
0.49238826317067413,0.004923882631706742,100000000.0,0.32220509938197917,0.3889104961242033
0.7017038286703837,0.004923882631706742,100000000.0,0.4254898315987632,0.5542373865354664
1.0,0.004923882631706742,100000000.0,0.5460850230814138,0.7898451795334472
1e-06,0.00701703828670383,100000000.0,1.1256098410017401e-06,1.1256104744790661e-06
1.4251026703029992e-06,0.00701703828670383,100000000.0,1.6041092063545648e-06,1.6041104929011433e-06
2.030917620904735e-06,0.00701703828670383,100000000.0,2.286019534003536e-06,2.2860221468944747e-06
2.894266124716752e-06,0.00701703828670383,100000000.0,3.257810959222951e-06,3.2578162659111114e-06
4.124626382901348e-06,0.00701703828670383,100000000.0,4.642711882496542e-06,4.6427226599064605e-06
5.878016072274912e-06,0.00701703828670383,100000000.0,6.616334572107085e-06,6.616356460108941e-06
8.376776400682924e-06,0.00701703828670383,100000000.0,9.428942806199991e-06,9.42898725897775e-06
1.1937766417144358e-05,0.00701703828670383,100000000.0,1.3437184641307276e-05,1.3437274921022122e-05
1.7012542798525893e-05,0.00701703828670383,100000000.0,1.9149313021271652e-05,1.9149496371544154e-05
2.424462017082331e-05,0.00701703828670383,100000000.0,2.7289626045701176e-05,2.7289998414045167e-05
3.455107294592218e-05,0.00701703828670383,100000000.0,3.889029336578975e-05,3.889104961242029e-05
4.9238826317067415e-05,0.00701703828670383,100000000.0,5.5422202787425157e-05,5.5423738653546587e-05
7.017038286703837e-05,0.00701703828670383,100000000.0,7.898139876039156e-05,7.89845179533448e-05
0.0001,0.00701703828670383,100000000.0,0.00011255471269489004,0.0001125610474479066
0.00014251026703029993,0.00701703828670383,100000000.0,0.00016039818413371432,0.00016041104929011431
0.00020309176209047368,0.00701703828670383,100000000.0,0.00022857608721038591,0.00022860221468944767
0.0002894266124716752,0.00701703828670383,100000000.0,0.0003257285655523523,0.0003257816265911111
0.0004124626382901352,0.00701703828670383,100000000.0,0.00046416450836628265,0.00046427226599064656
0.0005878016072274912,0.00701703828670383,100000000.0,0.0006614168135483656,0.000661635646010894
0.0008376776400682924,0.00701703828670383,100000000.0,0.00094245433685336,0.0009428987258977751
0.001193776641714437,0.00701703828670383,100000000.0,0.0013428250951151854,0.0013437274921022137
0.0017012542798525892,0.00701703828670383,100000000.0,0.0019131172920423545,0.0019149496371544147
0.002424462017082331,0.00701703828670383,100000000.0,0.0027252795086863957,0.0027289998414045166
0.003455107294592222,0.00701703828670383,100000000.0,0.0038815521915882556,0.003889104961242034
0.004923882631706742,0.00701703828670383,100000000.0,0.005527043256593922,0.005542373865354659
0.00701703828670383,0.00701703828670383,100000000.0,0.007867341007200768,0.007898451795334471
0.01,0.00701703828670383,100000000.0,0.011192991860674795,0.011256104744790663
0.014251026703029992,0.00701703828670383,100000000.0,0.01591313167588637,0.01604110492901143
0.02030917620904739,0.00701703828670383,100000000.0,0.022600906524154585,0.022860221468944793
0.028942661247167517,0.00701703828670383,100000000.0,0.032053210740724314,0.032578162659111114
0.041246263829013564,0.00701703828670383,100000000.0,0.045365970634195785,0.0464272265990647
0.05878016072274912,0.00701703828670383,100000000.0,0.0640222423352591,0.06616356460108941
0.08376776400682924,0.00701703828670383,100000000.0,0.08998106806271777,0.09428987258977752
0.11937766417144383,0.00701703828670383,100000000.0,0.12573588232183264,0.13437274921022152
0.17012542798525893,0.00701703828670383,100000000.0,0.17427622576216273,0.1914949637154415
0.24244620170823308,0.00701703828670383,100000000.0,0.23883110488439951,0.2728999841404516
0.34551072945922184,0.00701703828670383,100000000.0,0.32220509938197883,0.388910496124203
0.49238826317067413,0.00701703828670383,100000000.0,0.42548983159876286,0.5542373865354658
0.7017038286703837,0.00701703828670383,100000000.0,0.5460850230814143,0.7898451795334481
1.0,0.00701703828670383,100000000.0,0.6755457923386351,1.125610474479066
1e-06,0.01,100000000.0,1.6041092063545648e-06,1.6041104929011416e-06
1.4251026703029992e-06,0.01,100000000.0,2.286019534003536e-06,2.286022146894477e-06
2.030917620904735e-06,0.01,100000000.0,3.257810959222951e-06,3.257816265911108e-06
2.894266124716752e-06,0.01,100000000.0,4.642711882496542e-06,4.6427226599064665e-06
4.124626382901348e-06,0.01,100000000.0,6.616334572107085e-06,6.616356460108932e-06
5.878016072274912e-06,0.01,100000000.0,9.428942806199991e-06,9.428987258977742e-06
8.376776400682924e-06,0.01,100000000.0,1.3437184641307276e-05,1.3437274921022137e-05
1.1937766417144358e-05,0.01,100000000.0,1.9149313021271652e-05,1.914949637154413e-05
1.7012542798525893e-05,0.01,100000000.0,2.7289626045701176e-05,2.728999841404514e-05
2.424462017082331e-05,0.01,100000000.0,3.889029336578975e-05,3.889104961242034e-05
