X_gc_pc,Y_gc_pc,Z_gc_pc,R_gc_pc
8414.372764,1696.919569,4727.243523,8583.775686
8215.580096,372.799617,5016.473398,8224.034038
11294.258861,3113.480168,-2358.199653,11715.547020
5784.158468,3402.899738,-2879.111854,6710.902757
11822.422388,1144.542212,3211.433682,11877.695400
8507.905990,-325.046088,5010.612136,8514.112948
11681.009148,2985.345302,-1946.631406,12056.461392
9173.619153,-4711.230063,-1426.520246,10312.661008
8173.029936,5001.134571,584.291537,9581.741247
5713.336400,-3872.769038,-2134.023158,6902.213619
5253.631322,4110.208696,-493.386140,6670.416598
11756.913904,1358.486386,3208.760076,11835.138774
11365.045038,2153.499347,3192.927505,11567.273151
9119.620573,-4151.805963,-2667.180705,10020.228149
5601.586864,1980.446904,3883.744265,5941.375710
11070.985697,-1409.579142,3828.121132,11160.360105
7061.771322,-2270.952718,-4365.537278,7417.940445
7686.828684,-2207.920923,4501.819334,7997.640278
6084.923936,-3807.559206,2590.776243,7178.008527
4042.698102,2815.223241,-890.009839,4926.346500
6137.619694,-133.208091,4627.774037,6139.065067
5898.175558,-4119.637453,1845.273515,7194.434492
5586.395314,3847.855733,-2023.854507,6783.347724
5387.305296,-4076.995072,1118.393292,6756.104438
7044.359095,-3156.093034,3774.471595,7719.062009
11442.290091,1223.165694,-3580.154319,11507.481777
5737.246291,-1026.228888,-4314.308738,5828.305134
7284.644754,4897.291470,-818.476882,8777.785195
8279.666064,1998.140704,4619.090401,8517.360883
3941.290145,1143.062661,-2559.591908,4103.700800
4282.829384,-279.100765,3243.226464,4291.913882
8523.729481,1560.441133,-4769.700350,8665.387516
7601.800787,-1588.581693,-4748.610334,7766.013585
8817.401050,-4767.624786,-1466.144788,10023.812018
6038.244885,184.835507,4580.933558,6041.073204
8337.875274,597.432765,4993.767014,8359.251760
5078.600915,3923.351284,-820.099990,6417.544122
9073.521055,-4254.965237,-2518.317384,10021.652234
3964.411383,2814.144654,-362.389260,4861.683633
4185.744825,2239.688742,-2196.758641,4747.279790
11532.109035,-734.094713,-3630.268900,11555.450396
7829.156019,-32.125950,-5022.296352,7829.221932
9473.102852,-3882.775075,2900.243758,10237.949986
7897.841857,-1319.548317,4852.673692,8007.316264
9090.210641,-4914.316056,-498.849433,10333.558525
6051.151246,2377.280936,3922.412037,6501.376473
8010.916716,203.662852,5031.686724,8013.505175
11141.501729,1840.304377,3583.645200,11292.465673
4105.088042,236.780293,-3026.602240,4111.911082
4239.315727,-2414.059096,-2106.352477,4878.470985
8328.353228,-445.742506,5007.577816,8340.273010
5461.419276,-1985.303036,-3782.740719,5811.069493
11445.621474,1979.275527,3224.495225,11615.497515
5611.131417,-4128.269300,1408.869723,6966.161295
4014.522584,220.646497,-2902.089248,4020.581606
8473.011167,1836.244344,-4675.085280,8669.700775
5836.468865,25.868157,4486.390853,5836.526191
5530.907549,-4230.678394,867.675743,6963.445842
6158.248779,-4147.973744,2064.763299,7424.938667
6043.892950,-3530.746699,-2929.821430,6999.629579
7123.875818,-3295.483469,-3668.010166,7849.192185
5782.830071,-4270.562703,1289.278204,7188.798887
4257.295090,1898.866761,-2608.460298,4661.572316
6089.500968,1389.569919,-4388.556346,6246.032869
10182.521404,-3393.229821,3096.065249,10733.021511
9872.581628,-3508.119953,3160.575555,10477.345733
10785.500414,-2642.260642,-3354.902227,11104.438774
4232.117190,1303.257416,-2917.659930,4428.238454
4156.617141,-2823.174976,1278.336451,5024.717206
8626.379144,1956.553975,-4613.311760,8845.480236
10274.886941,-2916.424796,3488.578462,10680.769412
4811.391639,-2075.239723,-3172.458356,5239.857766
10123.099170,-2642.038942,3788.910341,10462.194157
7662.992390,-2292.979675,-4455.208205,7998.700404
3825.488392,2270.425158,-1323.720321,4448.504450
6075.517315,2289.005343,-3990.001574,6492.415275
8418.267770,-242.817845,-5017.696495,8421.768980
5294.978570,-4013.619019,-1109.509258,6644.240791
7697.875909,4957.318475,784.154155,9155.998032
5642.054929,1144.875988,-4226.741278,5757.041328
11253.822265,620.423723,3890.530104,11270.911284
8926.356488,-4970.635192,-127.638239,10216.998305
5994.306182,2895.388281,-3525.094157,6656.949744
11378.379331,2088.474200,-3225.264970,11568.458873
7769.338337,-1220.412903,-4872.356695,7864.605892
5994.068435,1703.634101,4232.451655,6231.470577
11648.629162,1153.745328,3404.246821,11705.626410
4031.718674,-2883.681201,569.802449,4956.851091
9575.648680,-4464.370445,1811.557338,10565.209468
9037.341887,-4926.565147,-486.442587,10292.938965
4378.209319,-2353.499367,2405.335354,4970.681655
11039.049937,3402.739956,2294.981142,11551.591350
8034.613043,4834.446846,-1389.953078,9376.933564
5940.557763,1379.047193,4320.975579,6098.524223
4092.737090,-2969.722511,558.144255,5056.653902
10277.831030,-1716.850881,4210.112683,10420.239327
11188.005023,3336.748361,-2192.660084,11674.988052
7250.014214,4958.177814,-79.695454,8783.292853
8683.294412,-4463.986579,-2257.332303,9763.543312
4040.538028,2709.480119,-1164.524469,4864.897745
5662.817553,-702.707641,-4335.414258,5706.251017
4316.135902,-3256.673638,-525.638184,5406.935574
4463.903648,1858.830121,-2915.610103,4835.461218
8677.732283,3057.542631,3956.637474,9200.630659
8417.303081,-245.284720,-5017.298359,8420.876187
5765.147755,1957.781973,-3992.870088,6088.500546
11001.804704,-2254.141438,3462.342254,11230.354419
5404.183410,3261.313565,2707.786312,6312.001623
7867.453677,61.108123,-5026.186715,7867.690993
5670.236950,4222.830013,1219.060216,7069.927891
4199.486448,2923.816135,-1190.378615,5117.068225
9095.126759,-4620.342129,1742.121095,10201.416183
4180.531601,-2529.083261,-1841.262279,4886.011319
8908.285710,-4886.977668,-926.965039,10160.713805
5752.234263,1385.687674,-4221.960766,5916.783699
7260.136484,4939.978446,-412.788889,8781.399024
4104.050931,1429.447189,-2675.910578,4345.866232
9977.180097,-3012.505284,-3579.845279,10422.058855
7787.877471,4871.082469,-1230.598476,9185.775956
11641.481366,2705.554866,2378.658910,11951.741108
4091.336418,2911.534313,-782.338455,5021.560091
9024.975794,-4951.166138,-109.024687,10293.893054
7787.354973,-813.857043,-4957.498783,7829.767606
8485.608495,671.879560,-4972.831265,8512.166215
11526.708249,3128.326347,-1992.109356,11943.677356
11106.478159,1021.435712,3925.610470,11153.348735
10623.698034,-690.323649,4315.599828,10646.102886
6199.439003,1083.234889,4522.181541,6293.364901
5176.135059,3344.135447,-2340.766045,6162.435885
8081.560425,1337.249205,4855.107923,8191.450076
6329.054115,-4217.132821,-2077.942912,7605.335970
11736.992010,3504.640337,-82.058070,12249.060590
8023.486945,2602.739392,4309.245171,8435.081214
3964.615916,1430.028744,2455.769758,4214.636588
4126.407466,2804.018587,-1238.440167,4988.963702
10165.235478,-3874.473395,-2479.718288,10878.582463
7615.594052,4968.793367,634.424170,9093.194175
9469.291927,-4201.733645,2423.342561,10359.635863
6142.305114,2869.408933,3634.829568,6779.485212
4146.680459,-2974.880331,-820.608546,5103.417660
3733.184655,2262.169272,-971.271376,4365.097649
4836.884152,-2001.121524,3250.738010,5234.494785
7811.811141,5018.313405,277.723184,9284.818939
7605.276644,-724.782518,-4956.599546,7639.734455
4638.768631,1091.217620,3469.866672,4765.388788
5257.143571,3895.839741,1400.435237,6543.326815
12144.921373,2096.395792,2181.677802,12324.528003
11245.339669,1449.569326,3668.626049,11338.382402
10416.905478,-3499.302421,2797.735320,10988.950686
5958.909389,-460.768263,4518.788062,5976.697123
11879.617456,1456.872620,-3019.206774,11968.616826
5427.576129,3679.256943,2129.351755,6557.096483
5634.410791,-643.975202,-4331.443567,5671.092401
5750.453595,828.902642,4364.630426,5809.887790
4194.842086,249.741464,3134.621185,4202.269735
10752.686853,-222.319028,-4288.505051,10754.984905
9937.815336,-3996.153997,2462.290100,10711.182028
11113.695994,-1880.188471,3588.670846,11271.616891
3920.083153,-202.633416,2764.057741,3925.316831
10137.277073,-2242.252812,-4034.594563,10382.296669
9507.103543,-4743.336469,958.550305,10624.700402
7843.641090,3510.274804,3597.178827,8593.295919
5472.693645,183.854116,-4273.026930,5475.781046
8773.825699,-4766.449392,1487.011885,9984.941522
4078.225396,2860.901927,905.052849,4981.634493
11120.799617,-1926.971332,3555.412147,11286.514194
5629.036011,-3776.519741,-2200.138046,6778.506308
5264.244826,4117.972262,450.510699,6683.559616
9780.165290,-3561.724203,-3144.846219,10408.530751
3891.998845,2709.692043,-357.549239,4742.371346
5330.453644,3122.621896,2794.363776,6177.742594
6118.310997,-59.417785,4619.649473,6118.599507
7267.524100,-2829.329939,-4071.986571,7798.846995
5400.712905,4233.418852,142.399209,6862.181509
8047.293166,4178.122472,2812.220405,9067.283754
4019.959162,-394.854310,-2886.277158,4039.304592
5993.845447,-4544.178135,-391.902033,7521.684530
11299.722823,-309.090393,-3892.033985,11303.949431
11595.399331,-301.961658,3633.449045,11599.330432
4739.353342,-1661.296152,-3338.824752,5022.088710
8568.330100,3589.863096,-3504.146694,9289.962204
11126.935949,-1969.025022,-3523.839280,11299.812527
7167.337680,-2858.886571,-4033.652120,7716.473408
4364.823570,1780.367490,-2838.899147,4713.957276
11480.517600,3699.447324,-622.112498,12061.848733
12084.036126,2237.960357,-2158.844851,12289.523817
4301.247170,2130.879103,2489.058231,4800.143016
6566.036354,-2630.092036,3997.574567,7073.204191
7766.348315,-1856.157468,4666.829497,7985.079003
8376.696650,-5025.772285,129.905401,9768.696629
7287.297434,-3103.289223,-3871.046130,7920.549722
5355.813790,3887.879521,1594.939918,6618.183174
8011.979159,2973.375334,-4064.280445,8545.921303
5651.177103,-4301.885985,838.639350,7102.254971
4782.990573,-2697.694782,-2631.165721,5491.316414
4647.789231,-2673.604533,2479.431377,5361.912526
4046.246017,2724.882815,1148.148218,4878.226439
5572.796278,4328.603783,-300.734917,7056.406243
11651.635506,-440.124001,-3562.052781,11659.945073
5469.348812,4021.115591,1453.445199,6788.456896
5613.729469,4053.269708,1614.991158,6924.085057
8993.437396,-4517.803460,-2045.481617,10064.415746
7901.818144,4261.589485,2669.564589,8977.743309
8977.852488,-4284.103535,-2501.469001,9947.631798
5224.586849,-1485.570508,-3841.816243,5431.687350
11609.673230,2559.363222,-2574.371973,11888.433564
12144.445851,2835.983584,-1058.254023,12471.181497
5885.750321,3143.007210,-3231.384133,6672.372229
11865.372217,815.072441,3265.291265,11893.334307
8380.187044,-4841.255133,1345.130458,9678.082772
7961.505081,1837.217432,4685.439409,8170.736261
8684.763931,2348.794589,-4414.148690,8996.775009
5632.553628,4285.052376,887.960853,7077.240581
3980.466350,-2845.392398,-319.225408,4892.889766
8345.439270,-908.109614,4947.064133,8394.701881
6022.257984,-4374.358147,1338.415265,7443.292311
12004.373586,3166.043817,512.578851,12414.862812
11103.218089,-641.839842,4005.184558,11121.753922
11108.533816,-1820.452951,3620.086943,11256.712331
4073.683722,1238.147222,2725.425122,4257.688059
4231.596113,-3131.637488,635.594099,5264.366916
6019.985407,-4484.220030,-902.999410,7506.560702
7370.762815,-1385.207965,-4779.574689,7499.796369
10648.867144,-2262.471345,-3722.564038,10886.558135
8531.535773,1245.918590,-4860.572105,8622.030839
8048.786495,-656.645403,-4989.688194,8075.527675
8416.738584,165.342944,-5021.141876,8418.362470
9712.914335,-4505.370299,1584.618989,10706.963454
6287.913894,-4070.870943,-2326.810679,7490.650931
7867.390911,2593.168259,-4305.777827,8283.740783
4224.945586,666.276589,-3112.240522,4277.159069
11335.103131,583.326077,3831.839251,11350.102744
11818.930680,3202.794783,-1198.391472,12245.203830
7756.751762,-581.128780,-4990.072197,7778.490120
6029.150660,2412.111635,-3893.102032,6493.761639
5442.222661,-4034.248388,1377.288302,6774.433375
4008.409930,2546.566289,1393.103595,4748.931462
12016.166814,1548.662942,-2790.917376,12115.552889
3913.048875,-2664.364123,-705.204904,4734.003346
10469.619109,-3093.296888,3202.596681,10917.023858
11799.082700,3285.919870,-1014.875064,12248.086461
4107.955991,-37.464972,-3035.738186,4108.126830
11155.094352,2902.968108,-2772.318955,11526.636709
4074.113499,1192.698287,2746.116241,4245.106596
5424.114283,2791.542991,-3206.882146,6100.305568
8257.428413,-4968.630479,795.589281,9637.033404
5338.863707,-4059.339936,1060.277397,6706.840269
11221.542342,1968.429928,-3441.411210,11392.880624
5502.252723,305.580590,-4284.495176,5510.731760
5551.181549,2197.156503,3725.492728,5970.185365
8049.936084,3289.546533,-3811.065159,8696.124847
11728.931162,-532.544527,3474.929534,11741.014858
5322.666357,4045.341322,-1075.450166,6685.474071
4558.227993,-2130.796865,-2843.082266,5031.673451
10795.906867,-3076.082371,2954.911168,11225.590756
4127.224328,2774.654151,-1304.049079,4973.196790
9126.989905,-3978.235898,-2918.193444,9956.319882
11840.431870,1927.450008,2795.403086,11996.286525
6091.225459,2939.360523,3544.263744,6763.347387
5821.359836,-4471.485508,165.054869,7340.464085
6191.008232,385.987919,4636.057324,6203.029067
4272.168615,-128.398273,3244.812100,4274.097658
9618.143536,-3286.174007,3505.651614,10164.035846
5105.432460,-1644.023744,3680.663135,5363.604635
5819.617630,2756.058396,3527.070137,6439.239648
11908.218922,3282.693262,-489.681443,12352.398671
10786.705057,-800.048524,-4196.344787,10816.334113
4329.364428,580.052467,3260.698080,4368.049590
5154.203744,4022.410274,600.498338,6538.011979
9639.802175,-4780.956051,-451.690001,10760.266109
6133.814995,-3585.307802,2916.268523,7104.795453
5222.775657,-2273.514783,-3430.308848,5696.161430
4281.932456,1137.974094,-3050.457208,4430.567751
4746.915736,-2191.373287,3022.802208,5228.319605
9201.955756,-4486.520936,-2018.377892,10237.424473
11456.313476,3733.907393,-518.744957,12049.447410
11570.340477,3660.324152,241.563232,12135.516126
10821.481662,-2477.365063,-3453.352217,11101.432476
10962.351620,361.417113,4137.841688,10968.307772
10639.884004,-2907.598004,-3243.416760,11030.016218
6726.990672,-3784.592706,-3012.866679,7718.519641
11487.879682,1092.021035,-3581.929729,11539.665919
11463.208197,3121.031169,2108.006338,11880.487268
4183.942484,344.458443,-3119.305277,4198.097942
11317.291345,1797.011894,-3448.189165,11459.072176
4527.959621,1792.974207,3039.041531,4870.028217
10927.726934,-339.703084,4163.503377,10933.005723
5400.587343,3780.112198,1903.762347,6592.085548
4716.850761,-2479.998821,2752.286633,5329.078275
11137.580099,-1532.160453,-3725.708739,11242.473310
8881.214190,-4866.101978,-1029.201925,10126.940009
7684.131056,5001.787332,353.407046,9168.628392
5017.766573,-2371.578420,-3171.909502,5549.987891
4347.143349,-400.077048,3307.060893,4365.514511
3967.770049,2833.159172,202.433229,4875.447677
6201.887023,-3610.295580,2932.557316,7176.185395
5667.423562,3836.546856,-2137.782446,6843.886441
7303.846247,4924.031117,644.850633,8808.646459
5506.971576,-3933.305894,1746.724015,6767.394712
8828.942995,-4354.251217,2428.764949,9844.274380
6098.701981,-3780.605317,-2632.011110,7175.454161
8252.841974,795.140649,4968.043058,8291.058395
11903.118484,2023.939576,-2634.616534,12073.962110
7488.886288,4940.758305,-744.745091,8971.873297
7556.930949,4970.413598,-588.221508,9045.010597
7959.824423,4189.240396,2786.869739,8994.917451
8722.140526,-4603.841164,-1941.614756,9862.610649
5475.980453,2176.171166,3687.630011,5892.544685
5686.026565,3884.449592,2084.043993,6886.206992
10983.954089,3771.318905,1705.968711,11613.358416
8291.321480,3978.648452,3081.473882,9196.502346
4254.165343,1916.965069,-2591.396382,4666.120213
8237.087079,4422.506690,-2402.339803,9349.233603
10983.524144,709.983670,4083.615073,11006.447175
6829.331731,-2890.676591,-3913.356214,7415.914175
4994.832876,3837.045706,912.980897,6298.513730
11644.730434,-200.786684,3587.816992,11646.461358
8845.991426,-4711.202424,-1616.653282,10022.324710
10559.723246,-1642.731737,-4085.587979,10686.735825
3946.128170,2618.605490,1034.104764,4735.928868
11395.746341,2743.077470,-2669.949549,11721.241772
3722.488877,2417.486931,345.547920,4438.599610
5911.917281,-4171.428526,1745.652556,7235.439302
11404.747917,1703.473889,-3416.750735,11531.266120
11532.251112,3685.653949,315.610118,12106.893109
7215.443879,-2477.020134,4285.909965,7628.778350
8187.176447,2808.153746,4176.425799,8655.379000
5489.682563,-71.436759,-4293.511625,5490.147343
11221.315757,140.737971,3965.938615,11222.198292
11502.530531,-829.469174,3634.938254,11532.399044
4319.133412,2404.082170,2253.569348,4943.129020
11087.607781,1133.535504,3906.499992,11145.400353
8305.641683,-1006.582006,-4927.161826,8366.414471
11867.910836,1981.938886,-2716.429207,12032.264515
11072.905816,-945.901318,3965.824700,11113.234115
10265.396865,-3430.097993,3001.186306,10823.305643
11709.115811,2872.287418,2056.396077,12056.260950
11451.184009,3763.344069,264.325358,12053.728626
3763.984761,1903.076058,1646.527958,4217.733961
5652.317865,792.027852,4314.978672,5707.539344
3889.300071,277.640249,-2708.728690,3899.197244
8884.347932,-4909.824586,806.958739,10150.764289
5205.574680,-4089.838618,316.851277,6620.029280
10302.753878,-3214.781492,3199.133677,10792.662207
10539.153070,-2764.270109,-3446.292108,10895.638424
5568.774084,-3738.947191,-2207.189940,6707.530909
10781.398603,-1868.625112,3847.324671,10942.134876
8754.485640,-4824.307526,-1283.656247,9995.747192
8096.036976,659.418271,-4988.771790,8122.847233
5408.190744,3123.050684,2862.270622,6245.155939
10355.027675,-3054.813680,3319.021160,10796.225487
5345.565134,-1499.951770,-3925.747593,5552.019625
10163.230494,-3981.976816,2302.249390,10915.465791
8450.834149,3115.693454,3942.982419,9006.894222
4092.810357,-2649.618200,-1443.960543,4875.610037
7101.764068,-2851.714933,4018.159598,7652.929566
9463.179365,-4847.602350,176.915511,10632.544956
5072.402900,3890.117575,967.912274,6392.361530
5991.826780,1200.780631,4396.759987,6110.962468
6339.749236,-4092.056068,2333.133419,7545.683749
7645.703429,-268.942079,-5005.249317,7650.432064
7131.547522,-2302.161115,4362.376250,7493.925264
8156.078961,-5028.317208,-173.793489,9581.523781
9188.550946,-4916.419933,226.561671,10421.163728
8390.372230,-4879.331966,1207.831318,9705.989213
6060.941938,-4461.394443,1078.018699,7525.892475
11340.586957,3173.575303,-2212.192444,11776.268201
8372.648450,-711.739606,-4976.989181,8402.845669
4175.133848,-43.270857,3126.779571,4175.358070
4408.318078,-114.854421,-3400.190690,4409.814034
3898.465792,582.157580,2674.826253,3941.692908
6105.460215,-3950.803708,-2382.298304,7272.241358
5422.996247,-4214.037674,527.975347,6867.823659
5951.983126,-3764.989539,2537.175507,7042.815443
7795.063581,4332.755183,2542.330982,8918.283675
11159.688149,2529.605400,-3121.431977,11442.794373
6824.848565,-3355.644023,-3516.929109,7605.189330
5175.335190,3852.962074,-1338.645438,6452.085792
4084.045175,1481.184134,-2613.046262,4344.344765
8548.121237,2900.086129,-4091.878263,9026.675814
8437.371080,2745.973584,4210.438242,8872.970284
9749.234517,-3515.430174,3215.946917,10363.678062
5690.905579,-3804.891694,2226.371218,6845.699900
11176.235663,3160.941591,-2449.271730,11614.637116
11935.879153,3260.874416,-391.533871,12373.298393
11896.989256,1191.287928,3112.185360,11956.484445
5596.752009,1241.450075,-4171.907854,5732.785652
11053.343854,-2153.839116,3480.590503,11261.235869
9882.709856,-3461.241550,3204.103409,10471.301121
5269.540046,4018.884686,-1011.277332,6627.177862
7436.804931,4760.126671,-1492.202151,8829.771996
11314.342664,3328.050247,2023.464947,11793.653732
8436.367826,-378.571727,5006.985183,8444.857526
11043.855172,-2413.671748,-3313.405225,11304.536628
5168.656945,3361.581317,2312.664916,6165.650295
9108.505851,-4824.456512,-1033.911278,10307.291568
4369.348708,-3150.982808,1156.308836,5387.012232
7998.996469,1133.210233,-4902.870553,8078.868111
6901.034045,-2080.231748,-4420.641763,7207.748262
11800.464915,2456.853733,2403.984818,12053.509965
8319.993224,1926.023113,4650.042049,8540.014771
5159.567603,-2015.622528,3535.102587,5539.302485
3903.867377,984.447087,-2561.509874,4026.079552
5774.484010,2639.678924,-3582.574202,6349.218094
7037.793249,-2543.880385,4210.025502,7483.439131
10412.169660,-3681.959684,2556.685919,11044.007613
9273.723454,-4777.467387,-1077.121083,10431.976866
5901.365703,-3549.657065,2799.822227,6886.667005
5629.173772,-142.429153,4374.406294,5630.975352
11595.271874,3517.382548,943.258855,12117.025617
4426.474373,-2974.430677,-1680.830143,5333.002272
6400.617065,-4069.717092,2410.340591,7584.886026
11487.388861,502.308817,-3712.682524,11498.365840
6793.177833,-2466.729817,-4179.330853,7227.172411
7660.949837,3674.601387,3409.132676,8496.637438
8569.662868,1862.799850,-4652.547089,8769.785912
10695.501359,-569.137401,-4290.147869,10710.633347
5175.296187,-2199.802612,-3442.035942,5623.417302
10802.307093,-2781.302955,-3230.526462,11154.617190
4568.632887,254.127397,-3552.463945,4575.695269
11702.213591,2932.685640,-1977.912134,12064.097480
10604.374458,-2281.632271,-3736.369964,10847.055059
4369.044322,-3010.641343,1485.350041,5305.893853
11929.428761,3033.554786,-1269.506438,12309.091160
7952.393968,2648.167779,4276.250905,8381.727890
8024.056233,2387.400671,-4431.136609,8371.688026
10918.984856,4170.931652,-327.867657,11688.494391
4097.454812,-2969.614336,-581.255805,5060.409592
3853.733687,2672.219601,104.101144,4689.565111
5105.071236,-2412.597097,-3229.123250,5646.448182
9706.424679,-3562.696502,-3180.127633,10339.607653
8484.358151,-5020.173323,18.673678,9858.320011
4276.399182,2003.933008,2557.065311,4722.640941
5541.432384,3909.795067,-1841.917007,6781.885455
6173.144557,-4369.973832,1561.764197,7563.358051
10586.238576,-2804.259098,-3376.535746,10951.361389
11894.679066,2413.754282,2304.582484,12137.116618
11494.972215,-420.303134,3712.870867,11502.653648
11671.933949,3215.602755,1558.328700,12106.780876
11520.337282,1928.035396,-3175.355108,11680.560413
3902.812612,-340.621516,-2724.484186,3917.648440
5736.426870,-179.167500,4431.750487,5739.224183
10364.153199,-3511.709916,2823.208556,10942.932791
10826.872676,-2202.390957,3631.369179,11048.606151
4253.604497,1308.478978,-2948.319087,4450.311051
11724.396816,2468.422839,2502.001353,11981.426961
7712.287355,3226.143799,3840.271882,8359.867227
7925.136502,1677.646443,-4740.061170,8100.758370
11273.079364,-60.055297,3927.038763,11273.239330
9119.682973,-4524.994985,1972.250852,10180.579411
11139.046884,-2069.010475,3461.331812,11329.570593
9610.427240,-3116.551813,3662.091519,10103.128572
10824.033361,-1579.910565,-3942.251363,10938.730073
8270.686016,-1094.044417,-4911.405267,8342.732188
9859.055193,-4262.237135,2042.055100,10740.932673
3998.920591,362.110429,2868.051502,4015.282039
6539.922894,-2625.647169,3991.527242,7047.312574
5153.854234,-1964.182308,-3561.271731,5515.453346
11066.929657,3552.122605,2018.457372,11623.016262
11811.312851,3254.854269,1064.293660,12251.578983
8306.093831,-5030.625391,119.580153,9710.735634
3858.863716,2620.785457,570.885042,4664.691371
11326.191837,2354.353629,-3083.796372,11568.301627
4548.442771,1533.140694,-3196.098016,4799.880418
8220.001478,4777.014546,-1581.167119,9507.275754
5498.390052,3453.537254,-2551.524530,6493.012608
5529.523184,2842.913087,-3250.293996,6217.538216
8436.301973,1277.418263,-4855.933949,8532.466724
5586.822324,4346.699909,138.493945,7078.586284
11878.658216,2561.541942,2158.431772,12151.708445
6255.177283,-4299.696349,-1838.614867,7590.430260
11267.713905,3820.640923,905.152165,11897.843237
11341.675753,-370.326559,3851.814821,11347.720064
6119.402252,1504.034144,-4366.371171,6301.523834
5217.693475,4102.349761,-249.567615,6637.288510
11983.202013,3227.896759,-27.251393,12410.336336
11862.414578,1282.187371,3118.941336,11931.508038
8180.225036,3495.343173,3621.909302,8895.701520
8723.259694,-4738.800048,1596.929980,9927.310088
9810.948847,-4420.003264,1712.539864,10760.629448
11123.339746,2902.764922,-2814.524714,11495.857136
5504.281022,209.389809,4291.555253,5508.262308
10332.453170,-3395.102981,-2988.692832,10875.951120
11628.585462,3596.346299,363.688464,12172.005034
6101.384753,-4145.214431,2024.936751,7376.293011
8173.915193,1979.573078,-4630.904826,8410.208033
8497.700145,-4768.705464,-1566.122839,9744.303954
5538.525333,-431.951894,4299.465553,5555.343851
5698.803878,904.684681,4320.743129,5770.166376
10259.463489,-3036.419119,-3395.886576,10699.365970
7672.283517,3577.456148,-3509.665484,8465.348596
8073.700198,1641.637211,-4757.506338,8238.908157
11420.843982,82.657345,3800.409205,11421.143090
5762.098496,-4069.323303,-1797.948822,7054.159852
4022.679106,2152.533897,1975.320368,4562.384176
11008.327488,-2466.331349,-3304.516604,11281.226192
11470.836771,1487.352092,3454.637953,11566.862689
7764.470551,4483.647822,-2261.139096,8966.052684
5746.782751,3946.629005,2036.367433,6971.469894
5122.657803,-1928.163516,3551.730908,5473.521491
8746.313098,-4948.687153,-680.113996,10049.253571
8061.361060,5028.480383,161.589534,9501.113467
6347.681972,-3133.562028,-3517.633162,7079.002571
9225.537632,-4092.229603,-2710.647673,10092.417338
8610.660628,3564.338555,3522.211539,9319.226673
10246.845164,-3516.921992,2904.524897,10833.585562
7184.831125,-1742.907647,-4629.276805,7393.208056
8511.932528,-4966.877598,-716.047469,9855.093528
10996.373641,1190.016064,-3959.048194,11060.577357
11529.202629,-808.800475,3613.860978,11557.537431
8476.789904,-5001.986220,-435.943641,9842.552170
6973.366174,-3251.619862,3663.747593,7694.209999
11734.245397,3261.038808,1286.784359,12178.952711
7558.474205,4482.031452,-2218.268031,8787.442076
7541.759789,-1065.824380,4886.939887,7616.700226
10354.055037,-3496.002683,2855.323583,10928.334295
5561.748488,3074.545568,-3054.003313,6354.988332
11569.312192,3617.665427,-615.122237,12121.736169
5906.220152,3414.088662,-2962.576316,6821.981961
5602.305989,3497.654256,2602.387666,6604.499806
11124.089556,-1299.112463,3824.409171,11199.690247
7841.446654,-245.521749,-5020.826228,7845.289450
7737.079568,5009.763430,280.424369,9217.381942
9854.434394,-3604.332309,3053.141996,10492.906586
4379.989277,1236.594616,-3130.956226,4551.205589
7593.651834,4926.075108,877.897169,9051.506181
10139.237297,-2516.306120,-3866.816442,10446.814321
10955.494396,-1595.323951,3841.049478,11071.039516
11598.283162,-565.455732,3595.655777,11612.058925
11323.371427,-1010.459630,-3753.178527,11368.367039
11641.349904,3539.803286,629.510767,12167.630619
7382.048267,-1434.739612,-4767.408549,7520.180475
5948.892792,-3789.724465,2503.119434,7053.462764
5549.450949,-1792.809974,3940.546729,5831.858489
3833.474349,2437.035459,-989.985828,4542.539754
4163.414141,1649.483723,-2640.650257,4478.260137
7923.754531,4683.668467,1835.569953,9204.490001
8078.727190,1285.229449,-4865.966634,8180.320761
8253.855644,1470.520305,4810.059355,8383.827465
4120.766832,1195.982355,2813.817365,4290.814966
10208.024327,-2478.335531,3854.823134,10504.566039
8613.650669,2852.575750,-4114.955497,9073.707415
5942.892275,1259.047985,4359.979539,6074.797974
7651.738919,-272.079916,-5004.741570,7656.574689
10118.386188,-3039.066165,3477.504728,10564.926038
10337.410457,-3800.981113,2447.706626,11014.059759
3865.572968,2421.958116,1155.855930,4561.637369
8076.537087,1497.613449,4805.485606,8214.213131
4344.525746,-402.572506,3300.636932,4363.137470
11434.119971,2398.987985,2932.190042,11683.075061
10351.540077,-3301.208814,3081.964445,10865.190362
6287.023244,1357.491357,-4483.736110,6431.908275
5742.999443,3262.795139,3008.050931,6605.140023
5542.770974,-4043.390551,1523.697343,6860.853971
11850.896796,341.813516,3360.385951,11855.825208
10748.383179,-1866.775904,3863.617270,10909.289310
4239.361551,-3187.841455,334.363197,5304.198290
4630.299815,-2284.137251,2819.006679,5163.037803
9059.160864,-4068.957745,-2816.338587,9931.002602
11987.266071,1963.354549,-2559.813578,12146.987649
9564.368540,-4712.445338,-1032.855465,10662.283368
8823.977637,-4383.987213,2371.195555,9853.016047
6951.993065,-3038.466723,-3837.111451,7586.994636
5647.156990,-4338.799227,638.221203,7121.485856
5637.122656,597.305590,4339.501936,5668.679371
6319.472197,-3714.142005,2882.062467,7330.114575
